label,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10,pred_11,pred_12,pred_13,pred_14,pred_15,pred_16,pred_17,pred_18,pred_19,pred_20,pred_21,pred_22,pred_23
0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0
1,0,0,102,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0
2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0
3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0
4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0
5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0
6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0
7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0
8,0,0,68,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0
9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0
10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0
11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0
12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0
13,0,0,27,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0
14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0
15,0,0,29,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0
16,0,0,30,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0
17,0,0,26,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0
18,0,0,26,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0
19,0,0,31,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0
20,0,0,56,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
21,0,0,25,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0
22,0,0,26,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0
23,0,0,32,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0
