epoch,train_loss,train_acc,train_ce_clean,train_ce_aug,train_kl,val_loss,val_acc,val_ce_clean,val_ce_aug,val_kl
1,4.5995160937309265,0.431640625,1.5356453135609627,2.8569412492215633,2.069294992426876,3.259624050464481,0.4033203125,1.6298120252322406,1.6298120252322406,1.4591705621569417e-08
2,4.155131079256535,0.43359375,1.5305621679872274,2.4879545867443085,1.366142906685127,3.262935947161168,0.406494140625,1.631467973580584,1.631467973580584,1.482681000197772e-08
3,4.753244608640671,0.4453125,1.5282026194036007,3.0057492963969707,2.1929268662715913,3.2597401500679553,0.407470703125,1.6298700750339776,1.6298700750339776,1.1329234439472202e-08
