field,value,num_samples,window_acc
setup,diff_days_indoor,6144,0.49755859375
split,test,6144,0.49755859375
day,5,6144,0.49755859375
receiver,0,6144,0.49755859375
location,0,6144,0.49755859375
distance,0,6144,0.49755859375
sf,0,6144,0.49755859375
config,0,6144,0.49755859375
