step,job_id,seed,model_id,model_type,oob_fusion_type,oob_norm,use_chirp,loss_type,checkpoint_metric,train_cmd,eval_cmd,full_cmd,out_dir,run_dir,checkpoint_path,manifest,train_config_hash,manifest_hash,git_commit
step1_phase7_clean,A_cnn_iq_seed_0,0,A_cnn_iq,osu_cnn,n/a,none,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 0 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_0 --model-type osu_cnn --cnn-input-type iq --oob-norm none,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 0 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_0/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_0,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 0 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_0 --model-type osu_cnn --cnn-input-type iq --oob-norm none && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 0 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_0/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_0,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_0,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_0,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_0/best.pt,data/paper/cross_day_day1to5_source_only.csv,ccdf9f91a16e2857,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,A_cnn_iq_seed_1,1,A_cnn_iq,osu_cnn,n/a,none,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 1 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_1 --model-type osu_cnn --cnn-input-type iq --oob-norm none,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 1 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_1/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_1,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 1 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_1 --model-type osu_cnn --cnn-input-type iq --oob-norm none && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 1 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_1/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_1,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_1,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_1,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_1/best.pt,data/paper/cross_day_day1to5_source_only.csv,3f5bd1a480f4637b,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,A_cnn_iq_seed_2,2,A_cnn_iq,osu_cnn,n/a,none,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 2 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_2 --model-type osu_cnn --cnn-input-type iq --oob-norm none,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 2 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_2/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_2,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 2 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_2 --model-type osu_cnn --cnn-input-type iq --oob-norm none && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 2 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_2/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_2,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_2,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_2,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_2/best.pt,data/paper/cross_day_day1to5_source_only.csv,6f1f3cbcb1be2530,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,A_cnn_iq_seed_3,3,A_cnn_iq,osu_cnn,n/a,none,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 3 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_3 --model-type osu_cnn --cnn-input-type iq --oob-norm none,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 3 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_3/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_3,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 3 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_3 --model-type osu_cnn --cnn-input-type iq --oob-norm none && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 3 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_3/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_3,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_3,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_3,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_3/best.pt,data/paper/cross_day_day1to5_source_only.csv,204601001cea1fb9,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,A_cnn_iq_seed_4,4,A_cnn_iq,osu_cnn,n/a,none,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 4 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_4 --model-type osu_cnn --cnn-input-type iq --oob-norm none,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 4 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_4/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_4,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 4 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_4 --model-type osu_cnn --cnn-input-type iq --oob-norm none && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 4 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_4/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_4,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/A_cnn_iq/seed_4,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_4,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/A_cnn_iq/seed_4/best.pt,data/paper/cross_day_day1to5_source_only.csv,64e879fbc9c3dff3,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,D_concat_oob_plain_seed_0,0,D_concat_oob_plain,rf_hstu,concat_oob,zscore,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 0 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_0 --model-type rf_hstu --patch-embed-type cnn_stem --cnn-stem-dim 32 --oob-fusion-type concat_oob --oob-norm zscore,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 0 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_0/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_0,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 0 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_0 --model-type rf_hstu --patch-embed-type cnn_stem --cnn-stem-dim 32 --oob-fusion-type concat_oob --oob-norm zscore && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 0 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_0/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_0,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_0,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_0,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_0/best.pt,data/paper/cross_day_day1to5_source_only.csv,75b2588339b6836d,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,D_concat_oob_plain_seed_1,1,D_concat_oob_plain,rf_hstu,concat_oob,zscore,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 1 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_1 --model-type rf_hstu --patch-embed-type cnn_stem --cnn-stem-dim 32 --oob-fusion-type concat_oob --oob-norm zscore,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 1 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_1/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_1,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 1 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_1 --model-type rf_hstu --patch-embed-type cnn_stem --cnn-stem-dim 32 --oob-fusion-type concat_oob --oob-norm zscore && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 1 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_1/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_1,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_1,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_1,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_1/best.pt,data/paper/cross_day_day1to5_source_only.csv,51d835504a0e504d,b4846c7b19f7cc7e,b030d34
step1_phase7_clean,D_concat_oob_plain_seed_2,2,D_concat_oob_plain,rf_hstu,concat_oob,zscore,False,ce,acc,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 2 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_2 --model-type rf_hstu --patch-embed-type cnn_stem --cnn-stem-dim 32 --oob-fusion-type concat_oob --oob-norm zscore,/new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 2 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_2/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_2,cd /data1/hcc/llm4RF && export PYTHONPATH=/data1/hcc/llm4RF/src:$PYTHONPATH && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/finetune.py --manifest data/paper/cross_day_day1to5_source_only.csv --epochs 80 --batch-size 128 --lr 3e-3 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --loss-type ce --checkpoint-metric acc --weight-decay 5e-4 --label-smoothing 0 --seed 2 --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_2 --model-type rf_hstu --patch-embed-type cnn_stem --cnn-stem-dim 32 --oob-fusion-type concat_oob --oob-norm zscore && /new_nfs/liuyida/anaconda3/envs/qwen3_lf/bin/python scripts/evaluate.py --manifest data/paper/cross_day_day1to5_source_only.csv --batch-size 128 --samples-per-file 256 --eval-samples-per-file 256 --dim 64 --depth 2 --device cuda --train-split train --val-split val --eval-split test --input-norm iq_rms --fft-norm log_zscore --seed 2 --checkpoint /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_2/best.pt --mode classifier --file-vote-mode mean_logits --out-dir /data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_2,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/outputs/D_concat_oob_plain/seed_2,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_2,/data1/hcc/llm4RF/outputs/paper_runs/paper_v3/run_b030d34/step1/runs/D_concat_oob_plain/seed_2/best.pt,data/paper/cross_day_day1to5_source_only.csv,f168bfafa2a7f34f,b4846c7b19f7cc7e,b030d34
