perturb_type,strength,window_acc,file_acc,window_macro_f1,file_macro_f1,num_windows,num_files
narrowband_sir_db,30.0,0.3855794270833333,0.8333333333333334,0.3683320046673116,0.7916666666666666,6144,24
narrowband_sir_db,20.0,0.3863932291666667,0.8333333333333334,0.368943900856242,0.7916666666666666,6144,24
narrowband_sir_db,10.0,0.3798828125,0.875,0.3636388932228489,0.8333333333333334,6144,24
narrowband_sir_db,5.0,0.3779296875,0.8333333333333334,0.3636348748903373,0.7916666666666666,6144,24
narrowband_sir_db,0.0,0.3395182291666667,0.75,0.3269703350600673,0.6875,6144,24
