perturb_type,strength,window_acc,file_acc,window_macro_f1,file_macro_f1,num_windows,num_files
phase_noise_std,0.0,0.3865559895833333,0.8333333333333334,0.36919173848797043,0.7916666666666666,6144,24
phase_noise_std,0.01,0.3317057291666667,0.7916666666666666,0.31651084800625506,0.7291666666666666,6144,24
phase_noise_std,0.03,0.1650390625,0.5,0.1559721492420669,0.41111111111111104,6144,24
phase_noise_std,0.05,0.10595703125,0.16666666666666666,0.0988306196681432,0.075,6144,24
phase_noise_std,0.1,0.07438151041666667,0.16666666666666666,0.0664511687409372,0.06805555555555555,6144,24
