perturb_type,strength,window_acc,file_acc,window_macro_f1,file_macro_f1,num_windows,num_files
cfo_norm,0.0,0.3865559895833333,0.8333333333333334,0.36919173848797043,0.7916666666666666,6144,24
cfo_norm,0.001,0.17496744791666666,0.20833333333333334,0.15956027915718368,0.17361111111111108,6144,24
cfo_norm,0.003,0.10400390625,0.041666666666666664,0.08921242327548366,0.027777777777777776,6144,24
cfo_norm,0.005,0.06819661458333333,0.041666666666666664,0.04740443980541653,0.01388888888888889,6144,24
cfo_norm,0.01,0.042643229166666664,0.041666666666666664,0.009520004312650219,0.007575757575757576,6144,24
cfo_norm,0.02,0.041829427083333336,0.041666666666666664,0.00567613598696302,0.003472222222222222,6144,24
cfo_norm,0.03,0.03759765625,0.041666666666666664,0.008050217395430109,0.0033333333333333327,6144,24
cfo_norm,0.05,0.0439453125,0.041666666666666664,0.014864495110123693,0.0033333333333333327,6144,24
cfo_norm,0.1,0.040201822916666664,0.041666666666666664,0.005896416706787379,0.0033333333333333327,6144,24
