perturb_type,strength,window_acc,file_acc,window_macro_f1,file_macro_f1,num_windows,num_files
awgn_snr_db,100.0,0.3865559895833333,0.8333333333333334,0.36919173848797043,0.7916666666666666,6144,24
awgn_snr_db,40.0,0.38330078125,0.8333333333333334,0.36718568490985,0.7847222222222222,6144,24
awgn_snr_db,30.0,0.3326822916666667,0.7083333333333334,0.3165678828498189,0.625,6144,24
awgn_snr_db,25.0,0.2506510416666667,0.375,0.21970230226007623,0.24305555555555555,6144,24
awgn_snr_db,20.0,0.18196614583333334,0.2916666666666667,0.14119532686572603,0.15208333333333332,6144,24
awgn_snr_db,15.0,0.12874348958333334,0.16666666666666666,0.09538314196075566,0.06412037037037037,6144,24
awgn_snr_db,10.0,0.058268229166666664,0.041666666666666664,0.038613481021845544,0.003968253968253968,6144,24
awgn_snr_db,5.0,0.032063802083333336,0.041666666666666664,0.028688329766268294,0.008333333333333333,6144,24
awgn_snr_db,0.0,0.042317708333333336,0.041666666666666664,0.030847936905434747,0.004629629629629629,6144,24
