field,value,num_samples,window_acc
setup,diff_receivers_indoor_sametx,6144,0.17252604166666666
split,test,6144,0.17252604166666666
day,0,6144,0.17252604166666666
receiver,2,6144,0.17252604166666666
location,0,6144,0.17252604166666666
distance,0,6144,0.17252604166666666
sf,0,6144,0.17252604166666666
config,0,6144,0.17252604166666666
