perturb_type,strength,window_acc,file_acc,window_macro_f1,file_macro_f1,num_windows,num_files
iq_amp_db,0.0,0.4137369791666667,0.625,0.3650693905556716,0.5069444444444444,6144,24
iq_amp_db,1.0,0.4104817708333333,0.5416666666666666,0.35810771215564047,0.4263888888888889,6144,24
iq_amp_db,3.0,0.34130859375,0.5,0.28490197729137406,0.37777777777777777,6144,24
iq_amp_db,5.0,0.13557942708333334,0.08333333333333333,0.10752591836523127,0.03968253968253968,6144,24
