perturb_type,strength,window_acc,file_acc,window_macro_f1,file_macro_f1,num_windows,num_files
phase_noise_std,0.0,0.3865559895833333,0.8333333333333334,0.36919173848797043,0.7916666666666666,6144,24
phase_noise_std,0.01,0.330078125,0.7916666666666666,0.31379126627703924,0.7291666666666666,6144,24
phase_noise_std,0.03,0.17366536458333334,0.375,0.16341368384910207,0.2784090909090909,6144,24
phase_noise_std,0.05,0.11409505208333333,0.20833333333333334,0.10701915550847542,0.11249999999999999,6144,24
phase_noise_std,0.1,0.068359375,0.125,0.05794886458770693,0.05634920634920635,6144,24
