field,value,num_samples,window_acc
setup,diff_receivers_indoor_sametx,6144,0.04638671875
split,test,6144,0.04638671875
day,0,6144,0.04638671875
receiver,2,6144,0.04638671875
location,0,6144,0.04638671875
distance,0,6144,0.04638671875
sf,0,6144,0.04638671875
config,0,6144,0.04638671875
