field,value,num_samples,window_acc
setup,diff_receivers_indoor_sametx,6144,0.21126302083333334
split,test,6144,0.21126302083333334
day,0,6144,0.21126302083333334
receiver,1,6144,0.21126302083333334
location,0,6144,0.21126302083333334
distance,0,6144,0.21126302083333334
sf,0,6144,0.21126302083333334
config,0,6144,0.21126302083333334
